project_id,material,quantity,unit,work_category,quantity_per_mw,data_type,synthetic_flag
HP-026,Shotcrete,157172.7,m3,Civil,143.43,synthetic,True
HP-026,Lining Concrete,327443.1,m3,Civil,298.82,synthetic,True
HP-026,Gates Steel,1377.4,MT,Hydromechanical,1.26,synthetic,True
HP-026,Embedded Steel,1317.1,MT,Civil,1.2,synthetic,True
HP-027,Concrete,1623390.2,m3,Civil,919.68,synthetic,True
HP-027,Cement,568186.6,MT,Civil,321.89,synthetic,True
HP-027,Reinforcement Steel,37072.2,MT,Civil,21.0,synthetic,True
HP-027,Structural Steel,12787.7,MT,Civil,7.24,synthetic,True
HP-027,Penstock Steel,19426.9,MT,Hydromechanical,11.01,synthetic,True
HP-027,Aggregate,1379881.7,m3,Civil,781.73,synthetic,True
HP-027,Sand,730525.6,m3,Civil,413.86,synthetic,True
HP-027,Excavation,19446125.7,m3,Civil,11016.64,synthetic,True
HP-027,Rock Excavation,14584594.3,m3,Civil,8262.48,synthetic,True
HP-027,Earth Excavation,4861531.4,m3,Civil,2754.16,synthetic,True
HP-027,Grouting Cement,45454.9,MT,Civil,25.75,synthetic,True
HP-027,Shotcrete,194806.8,m3,Civil,110.36,synthetic,True
HP-027,Lining Concrete,405847.5,m3,Civil,229.92,synthetic,True
HP-027,Gates Steel,1853.6,MT,Hydromechanical,1.05,synthetic,True
HP-027,Embedded Steel,1918.2,MT,Civil,1.09,synthetic,True
HP-028,Concrete,1402653.5,m3,Civil,1578.92,synthetic,True
HP-028,Cement,490928.7,MT,Civil,552.62,synthetic,True
HP-028,Reinforcement Steel,23537.2,MT,Civil,26.5,synthetic,True
HP-028,Structural Steel,6189.7,MT,Civil,6.97,synthetic,True
HP-028,Penstock Steel,6390.1,MT,Hydromechanical,7.19,synthetic,True
HP-028,Aggregate,1192255.5,m3,Civil,1342.09,synthetic,True
HP-028,Sand,631194.1,m3,Civil,710.52,synthetic,True
HP-028,Excavation,12987532.7,m3,Civil,14619.67,synthetic,True
HP-028,Rock Excavation,5844389.7,m3,Civil,6578.85,synthetic,True
HP-028,Earth Excavation,7143143.0,m3,Civil,8040.82,synthetic,True
HP-028,Grouting Cement,39274.3,MT,Civil,44.21,synthetic,True
HP-028,Shotcrete,168318.4,m3,Civil,189.47,synthetic,True
HP-028,Lining Concrete,350663.4,m3,Civil,394.73,synthetic,True
HP-028,Gates Steel,1176.9,MT,Hydromechanical,1.32,synthetic,True
HP-028,Embedded Steel,928.5,MT,Civil,1.05,synthetic,True
HP-029,Concrete,1205414.8,m3,Civil,6593.81,synthetic,True
HP-029,Cement,421895.2,MT,Civil,2307.83,synthetic,True
HP-029,Reinforcement Steel,15827.6,MT,Civil,86.58,synthetic,True
HP-029,Structural Steel,5101.4,MT,Civil,27.91,synthetic,True
HP-029,Penstock Steel,5321.3,MT,Hydromechanical,29.11,synthetic,True
HP-029,Aggregate,1024602.6,m3,Civil,5604.74,synthetic,True
HP-029,Sand,542436.7,m3,Civil,2967.22,synthetic,True
HP-029,Excavation,8195096.4,m3,Civil,44828.49,synthetic,True
HP-029,Rock Excavation,3687793.4,m3,Civil,20172.82,synthetic,True
HP-029,Earth Excavation,4507303.0,m3,Civil,24655.67,synthetic,True
HP-029,Grouting Cement,33751.6,MT,Civil,184.63,synthetic,True
HP-029,Shotcrete,144649.8,m3,Civil,791.26,synthetic,True
HP-029,Lining Concrete,301353.7,m3,Civil,1648.45,synthetic,True
HP-029,Gates Steel,791.4,MT,Hydromechanical,4.33,synthetic,True
HP-029,Embedded Steel,765.2,MT,Civil,4.19,synthetic,True
HP-030,Concrete,1335899.6,m3,Civil,5342.53,synthetic,True
HP-030,Cement,467564.9,MT,Civil,1869.89,synthetic,True
HP-030,Reinforcement Steel,15799.0,MT,Civil,63.18,synthetic,True
HP-030,Structural Steel,5004.8,MT,Civil,20.02,synthetic,True
HP-030,Penstock Steel,8616.5,MT,Hydromechanical,34.46,synthetic,True
HP-030,Aggregate,1135514.7,m3,Civil,4541.15,synthetic,True
HP-030,Sand,601154.8,m3,Civil,2404.14,synthetic,True
HP-030,Excavation,9529166.7,m3,Civil,38109.04,synthetic,True
HP-030,Rock Excavation,7146875.0,m3,Civil,28581.78,synthetic,True
HP-030,Earth Excavation,2382291.7,m3,Civil,9527.26,synthetic,True
HP-030,Grouting Cement,37405.2,MT,Civil,149.59,synthetic,True
HP-030,Shotcrete,160308.0,m3,Civil,641.1,synthetic,True
HP-030,Lining Concrete,333974.9,m3,Civil,1335.63,synthetic,True
HP-030,Gates Steel,790.0,MT,Hydromechanical,3.16,synthetic,True
HP-030,Embedded Steel,750.7,MT,Civil,3.0,synthetic,True
HP-031,Concrete,1606161.4,m3,Civil,1117.17,synthetic,True
HP-031,Cement,562156.5,MT,Civil,391.01,synthetic,True
HP-031,Reinforcement Steel,32883.1,MT,Civil,22.87,synthetic,True
HP-031,Structural Steel,8396.3,MT,Civil,5.84,synthetic,True
HP-031,Penstock Steel,12471.6,MT,Hydromechanical,8.67,synthetic,True
HP-031,Aggregate,1365237.2,m3,Civil,949.6,synthetic,True
HP-031,Sand,722772.6,m3,Civil,502.73,synthetic,True
HP-031,Excavation,16622288.1,m3,Civil,11561.72,synthetic,True
HP-031,Rock Excavation,7480029.6,m3,Civil,5202.77,synthetic,True
HP-031,Earth Excavation,9142258.5,m3,Civil,6358.95,synthetic,True
HP-031,Grouting Cement,44972.5,MT,Civil,31.28,synthetic,True
HP-031,Shotcrete,192739.4,m3,Civil,134.06,synthetic,True
HP-031,Lining Concrete,401540.3,m3,Civil,279.29,synthetic,True
HP-031,Gates Steel,1644.2,MT,Hydromechanical,1.14,synthetic,True
HP-031,Embedded Steel,1259.4,MT,Civil,0.88,synthetic,True
HP-032,Concrete,1736018.5,m3,Civil,1644.75,synthetic,True
HP-032,Cement,607606.5,MT,Civil,575.66,synthetic,True
HP-032,Reinforcement Steel,28767.9,MT,Civil,27.26,synthetic,True
HP-032,Structural Steel,6895.6,MT,Civil,6.53,synthetic,True
HP-032,Penstock Steel,9583.2,MT,Hydromechanical,9.08,synthetic,True
HP-032,Aggregate,1475615.7,m3,Civil,1398.04,synthetic,True
HP-032,Sand,781208.3,m3,Civil,740.14,synthetic,True
HP-032,Excavation,15578466.3,m3,Civil,14759.46,synthetic,True
HP-032,Rock Excavation,11683849.7,m3,Civil,11069.6,synthetic,True
HP-032,Earth Excavation,3894616.6,m3,Civil,3689.87,synthetic,True
HP-032,Grouting Cement,48608.5,MT,Civil,46.05,synthetic,True
HP-032,Shotcrete,208322.2,m3,Civil,197.37,synthetic,True
HP-032,Lining Concrete,434004.6,m3,Civil,411.19,synthetic,True
HP-032,Gates Steel,1438.4,MT,Hydromechanical,1.36,synthetic,True
HP-032,Embedded Steel,1034.3,MT,Civil,0.98,synthetic,True
HP-033,Concrete,1766761.0,m3,Civil,904.54,synthetic,True
HP-033,Cement,618366.3,MT,Civil,316.59,synthetic,True
HP-033,Reinforcement Steel,36552.1,MT,Civil,18.71,synthetic,True
HP-033,Structural Steel,10023.8,MT,Civil,5.13,synthetic,True
HP-033,Penstock Steel,15746.9,MT,Hydromechanical,8.06,synthetic,True
HP-033,Aggregate,1501746.8,m3,Civil,768.86,synthetic,True
HP-033,Sand,795042.5,m3,Civil,407.04,synthetic,True
HP-033,Excavation,19153099.0,m3,Civil,9805.96,synthetic,True
HP-033,Rock Excavation,8618894.6,m3,Civil,4412.68,synthetic,True
HP-033,Earth Excavation,10534204.4,m3,Civil,5393.28,synthetic,True
HP-033,Grouting Cement,49469.3,MT,Civil,25.33,synthetic,True
HP-033,Shotcrete,212011.3,m3,Civil,108.55,synthetic,True
HP-033,Lining Concrete,441690.2,m3,Civil,226.14,synthetic,True
HP-033,Gates Steel,1827.6,MT,Hydromechanical,0.94,synthetic,True
HP-033,Embedded Steel,1503.6,MT,Civil,0.77,synthetic,True
HP-034,Concrete,1591537.4,m3,Civil,815.06,synthetic,True
HP-034,Cement,557038.1,MT,Civil,285.27,synthetic,True
HP-034,Reinforcement Steel,38313.9,MT,Civil,19.62,synthetic,True
HP-034,Structural Steel,8292.7,MT,Civil,4.25,synthetic,True
HP-034,Penstock Steel,15118.1,MT,Hydromechanical,7.74,synthetic,True
HP-034,Aggregate,1352806.8,m3,Civil,692.8,synthetic,True
HP-034,Sand,716191.8,m3,Civil,366.78,synthetic,True
HP-034,Excavation,20041321.4,m3,Civil,10263.6,synthetic,True
HP-034,Rock Excavation,9018594.6,m3,Civil,4618.62,synthetic,True
HP-034,Earth Excavation,11022726.8,m3,Civil,5644.98,synthetic,True
HP-034,Grouting Cement,44563.0,MT,Civil,22.82,synthetic,True
HP-034,Shotcrete,190984.5,m3,Civil,97.81,synthetic,True
HP-034,Lining Concrete,397884.3,m3,Civil,203.77,synthetic,True
HP-034,Gates Steel,1915.7,MT,Hydromechanical,0.98,synthetic,True
HP-034,Embedded Steel,1243.9,MT,Civil,0.64,synthetic,True
HP-035,Concrete,2208152.3,m3,Civil,1161.21,synthetic,True
HP-035,Cement,772853.3,MT,Civil,406.42,synthetic,True
HP-035,Reinforcement Steel,37135.5,MT,Civil,19.53,synthetic,True
HP-035,Structural Steel,10535.8,MT,Civil,5.54,synthetic,True
HP-035,Penstock Steel,14815.0,MT,Hydromechanical,7.79,synthetic,True
HP-035,Aggregate,1876929.5,m3,Civil,987.03,synthetic,True
HP-035,Sand,993668.5,m3,Civil,522.54,synthetic,True
HP-035,Excavation,22246925.5,m3,Civil,11699.06,synthetic,True
HP-035,Rock Excavation,16685194.1,m3,Civil,8774.29,synthetic,True
HP-035,Earth Excavation,5561731.4,m3,Civil,2924.76,synthetic,True
HP-035,Grouting Cement,61828.3,MT,Civil,32.51,synthetic,True
HP-035,Shotcrete,264978.3,m3,Civil,139.34,synthetic,True
HP-035,Lining Concrete,552038.1,m3,Civil,290.3,synthetic,True
HP-035,Gates Steel,1856.8,MT,Hydromechanical,0.98,synthetic,True
HP-035,Embedded Steel,1580.4,MT,Civil,0.83,synthetic,True
HP-036,Concrete,2131049.0,m3,Civil,1112.76,synthetic,True
HP-036,Cement,745867.1,MT,Civil,389.47,synthetic,True
HP-036,Reinforcement Steel,40475.0,MT,Civil,21.13,synthetic,True
HP-036,Structural Steel,9838.9,MT,Civil,5.14,synthetic,True
HP-036,Penstock Steel,13724.4,MT,Hydromechanical,7.17,synthetic,True
HP-036,Aggregate,1811391.6,m3,Civil,945.85,synthetic,True
HP-036,Sand,958972.1,m3,Civil,500.74,synthetic,True
HP-036,Excavation,23064207.8,m3,Civil,12043.34,synthetic,True
HP-036,Rock Excavation,10378893.5,m3,Civil,5419.5,synthetic,True
HP-036,Earth Excavation,12685314.3,m3,Civil,6623.84,synthetic,True
HP-036,Grouting Cement,59669.4,MT,Civil,31.16,synthetic,True
HP-036,Shotcrete,255725.9,m3,Civil,133.53,synthetic,True
HP-036,Lining Concrete,532762.2,m3,Civil,278.19,synthetic,True
HP-036,Gates Steel,2023.8,MT,Hydromechanical,1.06,synthetic,True
HP-036,Embedded Steel,1475.8,MT,Civil,0.77,synthetic,True
HP-037,Concrete,1602278.5,m3,Civil,1358.82,synthetic,True
HP-037,Cement,560797.5,MT,Civil,475.59,synthetic,True
HP-037,Reinforcement Steel,28375.5,MT,Civil,24.06,synthetic,True
HP-037,Structural Steel,6730.9,MT,Civil,5.71,synthetic,True
HP-037,Penstock Steel,13534.5,MT,Hydromechanical,11.48,synthetic,True
HP-037,Aggregate,1361936.7,m3,Civil,1155.0,synthetic,True
HP-037,Sand,721025.3,m3,Civil,611.47,synthetic,True
HP-037,Excavation,15926385.0,m3,Civil,13506.44,synthetic,True
HP-037,Rock Excavation,7166873.2,m3,Civil,6077.9,synthetic,True
HP-037,Earth Excavation,8759511.8,m3,Civil,7428.54,synthetic,True
HP-037,Grouting Cement,44863.8,MT,Civil,38.05,synthetic,True
HP-037,Shotcrete,192273.4,m3,Civil,163.06,synthetic,True
HP-037,Lining Concrete,400569.6,m3,Civil,339.7,synthetic,True
HP-037,Gates Steel,1418.8,MT,Hydromechanical,1.2,synthetic,True
HP-037,Embedded Steel,1009.6,MT,Civil,0.86,synthetic,True
HP-038,Concrete,1166623.2,m3,Civil,2244.84,synthetic,True
HP-038,Cement,408318.1,MT,Civil,785.7,synthetic,True
HP-038,Reinforcement Steel,19179.1,MT,Civil,36.9,synthetic,True
HP-038,Structural Steel,5304.1,MT,Civil,10.21,synthetic,True
HP-038,Penstock Steel,10029.6,MT,Hydromechanical,19.3,synthetic,True
HP-038,Aggregate,991629.7,m3,Civil,1908.12,synthetic,True
HP-038,Sand,524980.4,m3,Civil,1010.18,synthetic,True
HP-038,Excavation,8532439.4,m3,Civil,16418.33,synthetic,True
HP-038,Rock Excavation,3839597.7,m3,Civil,7388.25,synthetic,True
HP-038,Earth Excavation,4692841.7,m3,Civil,9030.08,synthetic,True
HP-038,Grouting Cement,32665.4,MT,Civil,62.86,synthetic,True
HP-038,Shotcrete,139994.8,m3,Civil,269.38,synthetic,True
HP-038,Lining Concrete,291655.8,m3,Civil,561.21,synthetic,True
HP-038,Gates Steel,959.0,MT,Hydromechanical,1.85,synthetic,True
HP-038,Embedded Steel,795.6,MT,Civil,1.53,synthetic,True
HP-039,Concrete,1371790.0,m3,Civil,1564.35,synthetic,True
HP-039,Cement,480126.5,MT,Civil,547.52,synthetic,True
HP-039,Reinforcement Steel,26736.7,MT,Civil,30.49,synthetic,True
HP-039,Structural Steel,8417.3,MT,Civil,9.6,synthetic,True
HP-039,Penstock Steel,10293.6,MT,Hydromechanical,11.74,synthetic,True
HP-039,Aggregate,1166021.5,m3,Civil,1329.69,synthetic,True
HP-039,Sand,617305.5,m3,Civil,703.96,synthetic,True
HP-039,Excavation,12174480.8,m3,Civil,13883.39,synthetic,True
HP-039,Rock Excavation,5478516.4,m3,Civil,6247.52,synthetic,True
HP-039,Earth Excavation,6695964.4,m3,Civil,7635.86,synthetic,True
HP-039,Grouting Cement,38410.1,MT,Civil,43.8,synthetic,True
HP-039,Shotcrete,164614.8,m3,Civil,187.72,synthetic,True
HP-039,Lining Concrete,342947.5,m3,Civil,391.09,synthetic,True
HP-039,Gates Steel,1336.8,MT,Hydromechanical,1.52,synthetic,True
HP-039,Embedded Steel,1262.6,MT,Civil,1.44,synthetic,True
HP-040,Concrete,1500045.9,m3,Civil,2124.74,synthetic,True
HP-040,Cement,525016.1,MT,Civil,743.66,synthetic,True
HP-040,Reinforcement Steel,22837.6,MT,Civil,32.35,synthetic,True
HP-040,Structural Steel,4764.9,MT,Civil,6.75,synthetic,True
HP-040,Penstock Steel,8063.8,MT,Hydromechanical,11.42,synthetic,True
HP-040,Aggregate,1275039.0,m3,Civil,1806.03,synthetic,True
HP-040,Sand,675020.7,m3,Civil,956.13,synthetic,True
HP-040,Excavation,12915848.9,m3,Civil,18294.66,synthetic,True
HP-040,Rock Excavation,5812132.0,m3,Civil,8232.6,synthetic,True
HP-040,Earth Excavation,7103716.9,m3,Civil,10062.06,synthetic,True
HP-040,Grouting Cement,42001.3,MT,Civil,59.49,synthetic,True
HP-040,Shotcrete,180005.5,m3,Civil,254.97,synthetic,True
HP-040,Lining Concrete,375011.5,m3,Civil,531.19,synthetic,True
HP-040,Gates Steel,1141.9,MT,Hydromechanical,1.62,synthetic,True
HP-040,Embedded Steel,714.7,MT,Civil,1.01,synthetic,True
HP-041,Concrete,1604965.6,m3,Civil,916.07,synthetic,True
HP-041,Cement,561738.0,MT,Civil,320.62,synthetic,True
HP-041,Reinforcement Steel,35098.6,MT,Civil,20.03,synthetic,True
HP-041,Structural Steel,7788.0,MT,Civil,4.45,synthetic,True
HP-041,Penstock Steel,14923.9,MT,Hydromechanical,8.52,synthetic,True
HP-041,Aggregate,1364220.8,m3,Civil,778.66,synthetic,True
HP-041,Sand,722234.5,m3,Civil,412.23,synthetic,True
HP-041,Excavation,18891772.4,m3,Civil,10782.91,synthetic,True
HP-041,Rock Excavation,8501297.6,m3,Civil,4852.31,synthetic,True
HP-041,Earth Excavation,10390474.8,m3,Civil,5930.6,synthetic,True
HP-041,Grouting Cement,44939.0,MT,Civil,25.65,synthetic,True
HP-041,Shotcrete,192595.9,m3,Civil,109.93,synthetic,True
HP-041,Lining Concrete,401241.4,m3,Civil,229.02,synthetic,True
HP-041,Gates Steel,1754.9,MT,Hydromechanical,1.0,synthetic,True
HP-041,Embedded Steel,1168.2,MT,Civil,0.67,synthetic,True
HP-042,Concrete,1617124.6,m3,Civil,1573.31,synthetic,True
HP-042,Cement,565993.6,MT,Civil,550.66,synthetic,True
HP-042,Reinforcement Steel,28541.4,MT,Civil,27.77,synthetic,True
HP-042,Structural Steel,9603.2,MT,Civil,9.34,synthetic,True
HP-042,Penstock Steel,11581.0,MT,Hydromechanical,11.27,synthetic,True
HP-042,Aggregate,1374555.9,m3,Civil,1337.31,synthetic,True
HP-042,Sand,727706.1,m3,Civil,707.99,synthetic,True
HP-042,Excavation,15663100.7,m3,Civil,15238.7,synthetic,True
HP-042,Rock Excavation,7048395.3,m3,Civil,6857.42,synthetic,True
HP-042,Earth Excavation,8614705.4,m3,Civil,8381.29,synthetic,True
HP-042,Grouting Cement,45279.5,MT,Civil,44.05,synthetic,True
HP-042,Shotcrete,194055.0,m3,Civil,188.8,synthetic,True
HP-042,Lining Concrete,404281.2,m3,Civil,393.33,synthetic,True
HP-042,Gates Steel,1427.1,MT,Hydromechanical,1.39,synthetic,True
HP-042,Embedded Steel,1440.5,MT,Civil,1.4,synthetic,True
HP-043,Concrete,1229806.4,m3,Civil,1505.86,synthetic,True
HP-043,Cement,430432.2,MT,Civil,527.05,synthetic,True
HP-043,Reinforcement Steel,25683.5,MT,Civil,31.45,synthetic,True
HP-043,Structural Steel,8299.2,MT,Civil,10.16,synthetic,True
HP-043,Penstock Steel,17709.8,MT,Hydromechanical,21.69,synthetic,True
HP-043,Aggregate,1045335.4,m3,Civil,1279.98,synthetic,True
HP-043,Sand,553412.9,m3,Civil,677.64,synthetic,True
HP-043,Excavation,11732267.5,m3,Civil,14365.81,synthetic,True
HP-043,Rock Excavation,8799200.6,m3,Civil,10774.36,synthetic,True
HP-043,Earth Excavation,2933066.9,m3,Civil,3591.45,synthetic,True
HP-043,Grouting Cement,34434.6,MT,Civil,42.16,synthetic,True
HP-043,Shotcrete,147576.8,m3,Civil,180.7,synthetic,True
HP-043,Lining Concrete,307451.6,m3,Civil,376.47,synthetic,True
HP-043,Gates Steel,1284.2,MT,Hydromechanical,1.57,synthetic,True
HP-043,Embedded Steel,1244.9,MT,Civil,1.52,synthetic,True
HP-044,Concrete,1008652.4,m3,Civil,6449.6,synthetic,True
HP-044,Cement,353028.3,MT,Civil,2257.36,synthetic,True
HP-044,Reinforcement Steel,14708.3,MT,Civil,94.05,synthetic,True
HP-044,Structural Steel,4164.4,MT,Civil,26.63,synthetic,True
HP-044,Penstock Steel,11069.0,MT,Hydromechanical,70.78,synthetic,True
HP-044,Aggregate,857354.5,m3,Civil,5482.16,synthetic,True
HP-044,Sand,453893.6,m3,Civil,2902.32,synthetic,True
HP-044,Excavation,6745448.1,m3,Civil,43132.22,synthetic,True
HP-044,Rock Excavation,3035451.6,m3,Civil,19409.5,synthetic,True
HP-044,Earth Excavation,3709996.5,m3,Civil,23722.72,synthetic,True
HP-044,Grouting Cement,28242.3,MT,Civil,180.59,synthetic,True
HP-044,Shotcrete,121038.3,m3,Civil,773.95,synthetic,True
HP-044,Lining Concrete,252163.1,m3,Civil,1612.4,synthetic,True
HP-044,Gates Steel,735.4,MT,Hydromechanical,4.7,synthetic,True
HP-044,Embedded Steel,624.7,MT,Civil,3.99,synthetic,True
HP-045,Concrete,1572435.3,m3,Civil,990.77,synthetic,True
HP-045,Cement,550352.4,MT,Civil,346.77,synthetic,True
HP-045,Reinforcement Steel,33881.5,MT,Civil,21.35,synthetic,True
HP-045,Structural Steel,10925.9,MT,Civil,6.88,synthetic,True
HP-045,Penstock Steel,10513.9,MT,Hydromechanical,6.62,synthetic,True
HP-045,Aggregate,1336570.0,m3,Civil,842.15,synthetic,True
HP-045,Sand,707595.9,m3,Civil,445.84,synthetic,True
HP-045,Excavation,17922007.1,m3,Civil,11292.37,synthetic,True
HP-045,Rock Excavation,8064903.2,m3,Civil,5081.57,synthetic,True
HP-045,Earth Excavation,9857103.9,m3,Civil,6210.8,synthetic,True
HP-045,Grouting Cement,44028.2,MT,Civil,27.74,synthetic,True
HP-045,Shotcrete,188692.2,m3,Civil,118.89,synthetic,True
HP-045,Lining Concrete,393108.8,m3,Civil,247.69,synthetic,True
HP-045,Gates Steel,1694.1,MT,Hydromechanical,1.07,synthetic,True
HP-045,Embedded Steel,1638.9,MT,Civil,1.03,synthetic,True
HP-046,Concrete,1375197.5,m3,Civil,1017.54,synthetic,True
HP-046,Cement,481319.1,MT,Civil,356.14,synthetic,True
HP-046,Reinforcement Steel,29002.7,MT,Civil,21.46,synthetic,True
HP-046,Structural Steel,6926.2,MT,Civil,5.12,synthetic,True
HP-046,Penstock Steel,9722.7,MT,Hydromechanical,7.19,synthetic,True
HP-046,Aggregate,1168917.9,m3,Civil,864.91,synthetic,True
HP-046,Sand,618838.9,m3,Civil,457.89,synthetic,True
HP-046,Excavation,14967681.9,m3,Civil,11074.95,synthetic,True
HP-046,Rock Excavation,6735456.9,m3,Civil,4983.73,synthetic,True
HP-046,Earth Excavation,8232225.0,m3,Civil,6091.22,synthetic,True
HP-046,Grouting Cement,38505.5,MT,Civil,28.49,synthetic,True
HP-046,Shotcrete,165023.7,m3,Civil,122.11,synthetic,True
HP-046,Lining Concrete,343799.4,m3,Civil,254.39,synthetic,True
HP-046,Gates Steel,1450.1,MT,Hydromechanical,1.07,synthetic,True
HP-046,Embedded Steel,1038.9,MT,Civil,0.77,synthetic,True
HP-047,Concrete,1527705.7,m3,Civil,1582.8,synthetic,True
HP-047,Cement,534697.0,MT,Civil,553.98,synthetic,True
HP-047,Reinforcement Steel,25914.8,MT,Civil,26.85,synthetic,True
HP-047,Structural Steel,7922.4,MT,Civil,8.21,synthetic,True
HP-047,Penstock Steel,14447.4,MT,Hydromechanical,14.97,synthetic,True
HP-047,Aggregate,1298549.8,m3,Civil,1345.38,synthetic,True
HP-047,Sand,687467.6,m3,Civil,712.26,synthetic,True
HP-047,Excavation,13515427.8,m3,Civil,14002.87,synthetic,True
HP-047,Rock Excavation,6081942.5,m3,Civil,6301.29,synthetic,True
HP-047,Earth Excavation,7433485.3,m3,Civil,7701.58,synthetic,True
HP-047,Grouting Cement,42775.8,MT,Civil,44.32,synthetic,True
HP-047,Shotcrete,183324.7,m3,Civil,189.94,synthetic,True
HP-047,Lining Concrete,381926.4,m3,Civil,395.7,synthetic,True
HP-047,Gates Steel,1295.7,MT,Hydromechanical,1.34,synthetic,True
HP-047,Embedded Steel,1188.4,MT,Civil,1.23,synthetic,True
HP-048,Concrete,1341665.5,m3,Civil,1098.5,synthetic,True
HP-048,Cement,469582.9,MT,Civil,384.48,synthetic,True
HP-048,Reinforcement Steel,29322.1,MT,Civil,24.01,synthetic,True
HP-048,Structural Steel,8027.2,MT,Civil,6.57,synthetic,True
HP-048,Penstock Steel,9618.7,MT,Hydromechanical,7.88,synthetic,True
HP-048,Aggregate,1140415.7,m3,Civil,933.73,synthetic,True
HP-048,Sand,603749.5,m3,Civil,494.33,synthetic,True
HP-048,Excavation,14517242.5,m3,Civil,11886.13,synthetic,True
HP-048,Rock Excavation,10887931.9,m3,Civil,8914.6,synthetic,True
HP-048,Earth Excavation,3629310.6,m3,Civil,2971.53,synthetic,True
HP-048,Grouting Cement,37566.6,MT,Civil,30.76,synthetic,True
HP-048,Shotcrete,160999.9,m3,Civil,131.82,synthetic,True
HP-048,Lining Concrete,335416.4,m3,Civil,274.63,synthetic,True
HP-048,Gates Steel,1466.1,MT,Hydromechanical,1.2,synthetic,True
HP-048,Embedded Steel,1204.1,MT,Civil,0.99,synthetic,True
HP-049,Concrete,1497186.4,m3,Civil,1315.49,synthetic,True
HP-049,Cement,524015.2,MT,Civil,460.42,synthetic,True
HP-049,Reinforcement Steel,28993.0,MT,Civil,25.47,synthetic,True
HP-049,Structural Steel,9940.5,MT,Civil,8.73,synthetic,True
HP-049,Penstock Steel,16503.8,MT,Hydromechanical,14.5,synthetic,True
HP-049,Aggregate,1272608.4,m3,Civil,1118.17,synthetic,True
HP-049,Sand,673733.9,m3,Civil,591.97,synthetic,True
HP-049,Excavation,15250051.5,m3,Civil,13399.34,synthetic,True
HP-049,Rock Excavation,11437538.6,m3,Civil,10049.5,synthetic,True
HP-049,Earth Excavation,3812512.9,m3,Civil,3349.83,synthetic,True
HP-049,Grouting Cement,41921.2,MT,Civil,36.83,synthetic,True
HP-049,Shotcrete,179662.4,m3,Civil,157.86,synthetic,True
HP-049,Lining Concrete,374296.6,m3,Civil,328.87,synthetic,True
HP-049,Gates Steel,1449.7,MT,Hydromechanical,1.27,synthetic,True
HP-049,Embedded Steel,1491.1,MT,Civil,1.31,synthetic,True
HP-050,Concrete,1761662.9,m3,Civil,2167.16,synthetic,True
HP-050,Cement,616582.0,MT,Civil,758.51,synthetic,True
HP-050,Reinforcement Steel,22618.6,MT,Civil,27.82,synthetic,True
HP-050,Structural Steel,4861.6,MT,Civil,5.98,synthetic,True
